288.009155	897.620056	
308.160126	893.920044	
387.732147	877.226440	
684.575623	807.132446	
274.318359	898.260437	
286.858368	896.234314	
292.101776	895.317932	
294.079895	895.005920	
299.505188	894.083618	
306.698639	892.721375	
308.594910	892.330444	
334.489838	886.687378	
344.659210	884.549866	
380.740936	876.614929	
398.121552	873.434326	
620.183411	824.704346	
622.044434	824.341797	
623.533691	823.931274	
625.109863	823.581238	
675.190735	812.870178	
269.138519	897.431396	
270.980408	896.763428	
272.754486	896.583130	
283.501190	895.101746	
285.347015	894.753540	
287.153656	894.529724	
288.899445	894.170288	
290.664917	893.707153	
292.299438	893.360474	
299.586639	892.079224	
306.713226	890.657654	
308.548309	890.305603	
337.209595	884.095032	
339.070740	883.733154	
340.955353	883.225403	
344.637207	882.567078	
378.653137	874.959045	
380.514038	874.667175	
385.856842	873.448364	
387.683716	873.049011	
389.411896	872.719727	
391.280273	872.256714	
393.064026	871.828613	
619.788879	822.720093	
621.925476	822.445435	
623.565063	822.151428	
625.097656	821.817688	
671.818359	812.140015	
673.681580	811.391602	
675.178101	810.835999	
676.612305	810.498291	
678.005188	810.171509	
256.764374	896.537903	
265.840088	895.738281	
269.052063	895.226746	
271.017212	894.685608	
272.661652	894.558289	
274.549347	894.495605	
276.308044	894.044006	
278.154083	893.858765	
283.463074	892.919434	
285.253082	892.546082	
287.020081	892.272644	
288.868713	892.058655	
290.636871	891.539185	
292.361969	891.366272	
294.096375	890.981445	
295.865417	890.676819	
297.615906	890.303711	
299.609283	889.980103	
301.357574	889.485840	
303.144775	889.241150	
304.764618	888.859436	
306.668640	888.525513	
308.560272	888.150452	
310.636261	887.714905	
334.604492	882.436646	
337.002106	882.000977	
339.080444	881.690063	
340.971344	881.198181	
342.697449	880.859863	
344.576477	880.355713	
378.532471	873.147278	
380.505096	872.639221	
382.299286	872.225037	
384.010406	871.888489	
385.791748	871.490479	
387.530090	870.988892	
389.362091	870.689514	
391.147339	870.339478	
392.889893	869.910034	
394.793732	869.382996	
397.004913	869.058105	
619.307617	820.763550	
621.634277	820.560425	
623.389343	820.147705	
670.273743	810.014282	
672.023132	809.474609	
673.514465	809.152649	
675.064514	808.870361	
676.468079	808.570801	
677.836609	808.261292	
258.327423	894.237915	
260.127991	894.246033	
261.882294	893.935303	
265.539337	893.055725	
267.038605	892.995422	
269.038940	892.881592	
270.812195	892.483643	
272.485443	892.110901	
274.483124	892.228027	
276.272858	892.011353	
277.902985	891.597412	
279.808899	891.298645	
281.476715	890.977783	
283.325653	890.717957	
285.250977	890.423706	
287.036194	889.948425	
288.725769	889.800293	
290.545898	889.497375	
292.214600	889.132141	
293.974304	888.721558	
295.724304	888.522522	
297.617249	888.137207	
299.398651	887.810852	
301.128540	887.433289	
302.987030	887.152344	
304.732300	886.857605	
306.569733	886.378845	
308.412537	886.040344	
310.819275	885.593750	
334.701996	880.306519	
337.035004	880.073730	
338.989868	879.622986	
340.821686	879.211365	
342.660950	878.686951	
344.519470	878.398621	
378.413971	870.923523	
380.327606	870.490723	
382.042419	870.122131	
383.892639	869.716309	
385.587830	869.370667	
387.282013	868.819885	
389.089050	868.364136	
390.873047	867.905090	
392.603271	867.579712	
394.387817	867.176453	
396.369934	866.722290	
621.420105	818.352356	
668.937866	808.451965	
670.389343	807.886353	
671.661316	807.539185	
673.226135	807.173950	
674.768799	806.938721	
676.272949	806.549072	
677.752319	806.090393	
254.300690	892.829834	
256.408569	892.216675	
257.901367	892.734558	
259.876068	892.062500	
261.818512	891.912903	
263.574524	891.645203	
265.508667	891.650696	
267.144867	891.217834	
268.880585	890.961487	
270.778656	890.762573	
272.574524	890.410767	
274.308228	890.030823	
275.947357	889.980652	
277.815308	889.638916	
279.693848	889.357361	
281.487305	889.003723	
283.226440	888.568420	
284.970551	888.317810	
286.916290	887.976685	
288.604736	887.771057	
290.424103	887.251099	
292.150604	887.002625	
293.878662	886.822205	
295.622070	886.434875	
297.547302	886.095886	
299.299774	885.849487	
301.097229	885.608032	
302.864410	885.147156	
304.631226	884.785339	
306.492737	884.358154	
308.296265	883.986694	
310.586975	883.582153	
334.607452	878.324524	
337.085754	877.899231	
338.893738	877.503601	
340.751495	877.153748	
342.532166	876.733459	
377.930695	868.810730	
379.836975	868.330200	
381.616180	867.966125	
383.274597	867.608582	
385.103180	867.382080	
386.788544	866.944031	
388.554474	866.627625	
390.381287	866.235291	
392.069946	865.775696	
393.980225	865.559021	
395.860535	865.194031	
667.160645	806.821533	
668.859619	806.586121	
670.308655	806.073486	
671.596191	805.698975	
673.039795	805.284302	
674.630188	805.008423	
676.166138	804.716797	
677.519775	804.293457	
679.061951	803.996521	
254.459808	891.048157	
256.274628	890.393555	
257.917053	890.367188	
259.608398	889.938904	
261.518372	889.826721	
263.488739	889.758667	
265.274597	889.524719	
266.910126	889.145691	
269.002075	888.954529	
274.292755	888.129456	
275.976929	887.903320	
277.785858	887.588135	
279.547882	887.158081	
281.337219	887.097168	
283.190094	886.549988	
285.059906	886.213013	
286.821320	886.078674	
288.541504	885.888306	
290.295837	885.461121	
292.047974	885.055847	
293.750488	884.735596	
295.607269	884.494141	
297.369568	884.084656	
299.140045	883.809631	
300.931000	883.405151	
302.773804	883.060364	
304.549957	882.742737	
306.450043	882.484558	
308.240875	882.057556	
310.691742	881.699585	
334.587891	876.364380	
336.881775	875.795776	
338.728485	875.334045	
340.531403	875.020813	
342.367310	874.650330	
344.118896	874.051880	
377.320618	867.085083	
379.333099	866.661560	
381.060913	866.300842	
382.828705	865.899536	
384.567413	865.637756	
386.276855	865.282104	
388.115051	864.870972	
389.962097	864.375000	
391.643341	864.024658	
393.628906	863.654419	
395.384033	863.276855	
398.695740	863.077820	
664.999023	805.102783	
666.755920	804.704041	
668.398132	804.356140	
670.013855	804.175659	
671.402161	803.705627	
672.791260	803.469421	
674.382568	803.010376	
675.789917	802.609741	
677.221802	802.334351	
678.647461	801.997803	
252.356598	888.849182	
254.340591	889.064453	
256.019684	888.731323	
257.979553	888.526489	
259.797577	888.412476	
261.606293	887.861267	
263.252045	887.713074	
265.090027	887.743408	
266.991943	887.415833	
268.747162	886.914795	
270.430420	886.868225	
272.379333	886.336914	
274.194183	886.262207	
275.849091	885.980103	
277.624268	885.574768	
279.334595	885.217407	
281.214783	884.953186	
283.006897	884.731873	
284.854889	884.515808	
286.601624	884.123840	
288.378326	883.911377	
290.189453	883.421204	
291.901154	883.188477	
293.635529	882.852600	
295.475098	882.509094	
297.317505	882.149658	
299.008850	881.834412	
300.816406	881.438538	
302.652679	881.135376	
304.406494	880.837158	
306.227875	880.454895	
308.112091	880.101379	
310.564972	879.699341	
334.379517	874.214844	
336.460968	873.705505	
338.245850	873.372559	
339.927277	872.990417	
341.922485	872.732849	
343.616180	872.269836	
377.096649	865.273438	
379.014008	864.776917	
380.861969	864.372620	
382.659027	864.037048	
384.388428	863.638855	
386.148224	863.097473	
387.956573	862.802673	
389.726929	862.449524	
391.481079	862.029602	
393.352417	861.768250	
395.317169	861.363647	
397.967468	861.020935	
663.056702	803.712952	
664.656799	803.103638	
666.297607	802.781433	
667.960876	802.412415	
669.549683	802.066162	
671.004639	801.828552	
672.531006	801.429871	
674.077515	801.076904	
675.442871	800.706543	
676.870483	800.322205	
678.323669	799.954224	
246.675415	888.544861	
248.532990	887.986877	
252.358932	887.553345	
254.027084	887.360107	
255.830444	886.840637	
257.568695	886.542664	
259.514252	886.372986	
261.342072	886.084839	
263.049255	885.898315	
264.938141	885.679382	
266.884338	885.548462	
268.585480	885.288269	
270.383209	884.884277	
272.266571	884.500549	
274.046234	884.431213	
275.782104	884.073181	
277.535858	883.772705	
279.113892	883.372742	
281.017059	883.281189	
282.895660	882.763245	
284.711151	882.471069	
286.415314	882.115295	
288.348297	881.974365	
290.014069	881.575134	
291.899689	881.184570	
293.501282	880.876404	
295.168518	880.389954	
296.954559	880.116028	
298.828461	879.861694	
300.541840	879.308594	
302.364868	878.971802	
304.134369	878.550415	
305.937286	878.272278	
307.809113	877.964294	
310.311157	877.442871	
333.926910	872.804443	
335.995514	872.283508	
337.864563	872.039673	
339.635529	871.608337	
341.447845	871.213318	
343.177124	870.799316	
377.084961	863.161743	
378.920746	862.784485	
380.793793	862.454956	
382.541443	862.011169	
384.250336	861.665588	
386.065613	861.283447	
388.013397	860.885132	
389.721924	860.484802	
391.452332	860.187256	
393.251373	859.752258	
395.220276	859.372864	
397.415436	858.944702	
660.969727	802.251099	
662.746399	801.679443	
664.249817	801.261597	
665.926514	800.939392	
667.387939	800.702332	
669.084351	800.251953	
670.428223	800.019836	
672.049561	799.562866	
673.627808	799.311951	
675.079712	799.002380	
676.381287	798.560120	
677.942871	798.335876	
242.285767	886.833740	
244.350189	886.811096	
246.019470	886.574097	
247.817627	885.725769	
249.992264	885.860901	
252.202728	885.936951	
253.892319	885.409180	
255.495895	885.164551	
257.290009	884.960693	
258.994659	884.470642	
262.782928	884.069702	
264.734344	883.840881	
266.399475	883.485352	
268.037140	882.953918	
270.160767	882.823303	
271.843781	882.330505	
273.705170	882.163147	
275.349609	881.871277	
277.211700	881.724243	
278.843414	881.165771	
280.527832	880.927185	
282.529907	880.789124	
284.281097	880.344910	
286.015900	880.027100	
287.781952	879.860291	
289.535675	879.674072	
291.340881	879.255127	
293.061401	878.932190	
294.752838	878.667480	
296.584900	878.362671	
298.225494	877.965393	
300.118774	877.654724	
301.904694	877.436096	
303.552185	877.109375	
305.423035	876.725281	
307.397797	876.316895	
333.650238	871.041077	
335.737366	870.404480	
337.589905	869.996033	
339.374268	869.513428	
341.205353	869.194336	
343.067413	868.787659	
377.032257	861.169373	
378.921570	860.749451	
380.726715	860.443726	
382.510223	860.048401	
384.233063	859.643005	
386.014679	859.419495	
387.769135	858.970886	
389.628571	858.476074	
391.417450	858.208069	
393.215607	857.862671	
395.120300	857.379456	
397.276215	856.978699	
658.857056	800.752319	
660.553284	800.245361	
662.157837	799.960815	
663.866699	799.592163	
665.359924	799.222656	
666.866943	798.844299	
668.500854	798.515137	
669.965637	798.168884	
671.537720	797.809021	
673.063232	797.479004	
674.579346	797.182678	
675.863281	796.823486	
677.288147	796.434326	
679.123230	795.941589	
239.260345	885.731689	
241.469101	885.156677	
243.374146	884.659241	
245.727585	884.367676	
247.439438	884.377991	
249.476685	884.159180	
251.078812	883.716309	
253.491394	883.717896	
255.005951	883.240601	
256.856903	883.121887	
258.555176	882.914429	
260.463470	882.664001	
262.198303	882.348694	
263.954681	882.105469	
266.116455	881.935913	
267.608948	881.386658	
269.450775	881.269104	
271.146210	880.919739	
273.132721	880.664856	
274.851715	880.481445	
276.528656	880.208801	
278.298645	879.857788	
280.011780	879.487610	
281.944519	879.415222	
283.689423	878.978760	
285.463348	878.696045	
287.201721	878.424072	
288.954407	878.028748	
290.872986	877.758911	
292.524170	877.464294	
294.213745	877.155640	
296.141907	876.820923	
297.854431	876.503845	
299.685516	876.206665	
301.370697	875.951416	
303.200745	875.445313	
305.037689	875.127625	
307.011902	874.868225	
309.987152	874.148682	
333.504944	868.767639	
335.623535	868.308838	
337.529633	867.910339	
339.230377	867.574585	
341.098572	867.149597	
376.985809	859.369141	
378.904633	858.901917	
380.692444	858.513794	
382.420532	858.165283	
384.259460	857.778687	
385.915833	857.350647	
387.739624	857.007080	
389.572723	856.643799	
391.344238	856.325745	
393.153809	855.826660	
395.089935	855.373962	
397.135223	855.054565	
656.509155	799.255371	
658.174255	798.667725	
659.874573	798.373169	
661.427673	798.001892	
663.106934	797.642639	
664.626953	797.369507	
666.170044	796.934387	
667.829468	796.724609	
669.228333	796.327820	
670.776917	795.999939	
672.398376	795.670654	
673.811829	795.318298	
675.155884	794.864746	
676.472229	794.586731	
236.651230	884.304016	
238.861053	884.199402	
240.957306	883.666992	
242.713898	883.028931	
245.010437	883.182068	
246.987961	882.815796	
248.862274	882.217529	
250.741028	882.335388	
252.861511	881.931641	
254.530838	881.829590	
256.325623	881.194092	
258.070709	881.347961	
259.956055	881.009399	
261.742584	880.648621	
263.639008	880.456299	
265.202789	880.246948	
267.190216	879.905457	
269.043335	879.526123	
270.807648	879.453064	
272.576050	879.073303	
274.408875	878.821228	
276.101929	878.403992	
277.849121	878.166565	
279.803223	877.848511	
281.469574	877.421570	
283.272064	877.111084	
284.955811	876.625916	
286.865479	876.402466	
288.691315	876.025330	
290.478851	875.712036	
292.176086	875.506836	
293.907501	875.189453	
295.717407	874.856079	
297.539124	874.365845	
299.345734	874.044250	
301.132172	873.654663	
302.955994	873.272461	
304.851532	872.891602	
306.766052	872.542114	
310.130615	872.034302	
330.640686	867.232056	
333.458405	866.691528	
335.627960	866.321899	
337.390411	865.968872	
339.236694	865.472534	
341.015045	865.022888	
374.284790	857.670166	
376.929169	857.186401	
378.790527	856.767212	
380.600861	856.513000	
382.417358	856.144897	
384.119537	855.649597	
385.916168	855.323486	
387.758545	855.049194	
389.425232	854.681213	
391.316071	854.166382	
393.102051	853.839111	
394.984955	853.399414	
397.031067	853.020264	
654.281799	797.627991	
655.898499	797.068115	
657.511475	796.743896	
659.112793	796.367859	
660.622375	795.892578	
662.325256	795.751831	
663.774841	795.418213	
665.342407	795.030945	
666.927246	794.678894	
668.390442	794.433350	
669.921509	794.127319	
671.491821	793.777466	
673.078735	793.497498	
674.436279	793.114014	
675.674255	792.581909	
231.383743	882.911438	
236.109894	882.719666	
238.398178	882.273376	
240.599564	881.412720	
242.810684	881.281982	
244.615158	880.667664	
246.604095	880.802551	
248.406448	880.191040	
250.322388	880.153992	
252.377960	879.884583	
254.233505	879.675842	
255.898148	879.168701	
257.762604	879.047424	
259.591248	878.676025	
261.508636	878.439514	
263.198029	878.368713	
265.104462	877.973267	
266.844208	877.588928	
268.714020	877.429077	
270.510040	877.071167	
272.368805	876.656677	
274.101410	876.572876	
275.901764	876.106079	
277.686798	875.889832	
279.423981	875.570374	
281.246490	875.167175	
283.163635	874.918274	
284.839478	874.543518	
286.707428	874.219299	
288.425720	873.888123	
290.218658	873.621948	
291.950348	873.245972	
293.732208	872.916077	
295.585449	872.609558	
297.415039	872.156677	
299.220520	871.945068	
301.041168	871.452454	
302.759033	871.196594	
304.740875	870.783569	
